点位编号,经度,纬度,发现时间,人员编号
D01,118.3759,31.2352,2020-11-02 08:42:01.779645,P0093
D01,118.3759,31.2352,2020-11-02 08:42:03.902084,P0021
D01,118.3759,31.2352,2020-11-02 08:42:27.895698,P0069
D01,118.3759,31.2352,2020-11-02 08:43:20.963760,P0078
D01,118.3759,31.2352,2020-11-02 08:43:28.589330,P0048
D01,118.3759,31.2352,2020-11-02 08:43:51.613964,P0045
D01,118.3759,31.2352,2020-11-02 08:44:22.094969,P0096
D01,118.3759,31.2352,2020-11-02 08:44:22.198171,P0036
D01,118.3759,31.2352,2020-11-02 08:46:00.998264,P0033
D01,118.3759,31.2352,2020-11-02 08:46:07.038164,P0027
D01,118.3759,31.2352,2020-11-02 08:46:12.273842,P1552
D01,118.3759,31.2352,2020-11-02 08:47:17.151653,P0547
D01,118.3759,31.2352,2020-11-02 08:47:47.577240,P0099
D01,118.3759,31.2352,2020-11-02 08:47:47.850097,P0003
D01,118.3759,31.2352,2020-11-02 08:48:02.709846,P1237
D01,118.3759,31.2352,2020-11-02 08:48:08.233609,P0024
D01,118.3759,31.2352,2020-11-02 08:48:15.792017,P0009
D01,118.3759,31.2352,2020-11-02 08:48:16.963614,P0087
D01,118.3759,31.2352,2020-11-02 08:48:23.781982,P0084
D01,118.3759,31.2352,2020-11-02 08:48:43.419663,P0661
D01,118.3759,31.2352,2020-11-02 08:49:00.826647,P0051
D01,118.3759,31.2352,2020-11-02 08:49:27.429343,P0057
D01,118.3759,31.2352,2020-11-02 08:49:34.335586,P1054
D01,118.3759,31.2352,2020-11-02 08:50:03.171154,P0075
D01,118.3759,31.2352,2020-11-02 08:50:42.922083,P1381
D01,118.3759,31.2352,2020-11-02 08:50:50.274523,P0042
D01,118.3759,31.2352,2020-11-02 08:50:58.307044,P0039
D01,118.3759,31.2352,2020-11-02 08:51:19.063883,P0069
D01,118.3759,31.2352,2020-11-02 08:51:26.229618,P0772
D01,118.3759,31.2352,2020-11-02 08:51:35.388757,P0081
D01,118.3759,31.2352,2020-11-02 08:51:43.347971,P0000
D01,118.3759,31.2352,2020-11-02 08:52:08.272218,P0021
D01,118.3759,31.2352,2020-11-02 08:52:13.338529,P1069
D01,118.3759,31.2352,2020-11-02 08:52:31.931905,P0072
D01,118.3759,31.2352,2020-11-02 08:52:34.683215,P1402
D01,118.3759,31.2352,2020-11-02 08:52:58.769294,P1321
D01,118.3759,31.2352,2020-11-02 08:53:03.412396,P0012
D01,118.3759,31.2352,2020-11-02 08:53:17.639104,P1102
D01,118.3759,31.2352,2020-11-02 08:53:18.020296,P1432
D01,118.3759,31.2352,2020-11-02 08:53:38.035873,P0943
D01,118.3759,31.2352,2020-11-02 08:53:46.920406,P0949
D01,118.3759,31.2352,2020-11-02 08:53:53.885710,P0886
D01,118.3759,31.2352,2020-11-02 08:53:55.713716,P0054
D01,118.3759,31.2352,2020-11-02 08:54:02.826340,P0096
D01,118.3759,31.2352,2020-11-02 08:54:17.418443,P1375
D01,118.3759,31.2352,2020-11-02 08:54:22.295375,P0679
D01,118.3759,31.2352,2020-11-02 08:54:39.181084,P1588
D01,118.3759,31.2352,2020-11-02 08:54:44.043122,P0033
D01,118.3759,31.2352,2020-11-02 08:54:50.951171,P1396
D01,118.3759,31.2352,2020-11-02 08:54:58.558096,P1336
D01,118.3759,31.2352,2020-11-02 08:54:59.174997,P0078
D01,118.3759,31.2352,2020-11-02 08:55:04.885034,P0892
D01,118.3759,31.2352,2020-11-02 08:55:14.379287,P0982
D01,118.3759,31.2352,2020-11-02 08:55:17.283503,P0469
D01,118.3759,31.2352,2020-11-02 08:55:26.005058,P0066
D01,118.3759,31.2352,2020-11-02 08:55:26.352718,P0664
D01,118.3759,31.2352,2020-11-02 08:55:26.774900,P1096
D01,118.3759,31.2352,2020-11-02 08:55:38.975795,P0907
D01,118.3759,31.2352,2020-11-02 08:55:48.911395,P0099
D01,118.3759,31.2352,2020-11-02 08:56:00.430625,P0733
D01,118.3759,31.2352,2020-11-02 08:56:04.589287,P0811
D01,118.3759,31.2352,2020-11-02 08:56:14.741929,P0919
D01,118.3759,31.2352,2020-11-02 08:56:20.978509,P1084
D01,118.3759,31.2352,2020-11-02 08:56:21.900271,P1303
D01,118.3759,31.2352,2020-11-02 08:56:25.458423,P0424
D01,118.3759,31.2352,2020-11-02 08:56:28.121163,P1384
D01,118.3759,31.2352,2020-11-02 08:56:32.773329,P1357
D01,118.3759,31.2352,2020-11-02 08:56:38.378682,P0853
D01,118.3759,31.2352,2020-11-02 08:56:39.349272,P1528
D01,118.3759,31.2352,2020-11-02 08:56:41.742523,P0550
D01,118.3759,31.2352,2020-11-02 08:56:43.005934,P1003
D01,118.3759,31.2352,2020-11-02 08:56:50.376235,P1225
D01,118.3759,31.2352,2020-11-02 08:57:02.314964,P0048
D01,118.3759,31.2352,2020-11-02 08:57:03.249615,P0901
D01,118.3759,31.2352,2020-11-02 08:57:10.496091,P1312
D01,118.3759,31.2352,2020-11-02 08:57:13.874731,P0727
D01,118.3759,31.2352,2020-11-02 08:57:15.677591,P1060
D01,118.3759,31.2352,2020-11-02 08:57:17.091633,P1276
D01,118.3759,31.2352,2020-11-02 08:57:26.662293,P0517
D01,118.3759,31.2352,2020-11-02 08:57:32.003762,P1114
D01,118.3759,31.2352,2020-11-02 08:57:36.222890,P1201
D01,118.3759,31.2352,2020-11-02 08:57:37.803473,P1117
D01,118.3759,31.2352,2020-11-02 08:57:40.577375,P1426
D01,118.3759,31.2352,2020-11-02 08:57:41.513239,P1734
D01,118.3759,31.2352,2020-11-02 08:57:42.212131,P1537
D01,118.3759,31.2352,2020-11-02 08:57:42.581117,P1246
D01,118.3759,31.2352,2020-11-02 08:57:44.225231,P1543
D01,118.3759,31.2352,2020-11-02 08:57:47.552608,P1570
D01,118.3759,31.2352,2020-11-02 08:57:48.432046,P0003
D01,118.3759,31.2352,2020-11-02 08:57:48.488031,P0988
D01,118.3759,31.2352,2020-11-02 08:57:52.212409,P1489
D01,118.3759,31.2352,2020-11-02 08:57:52.746111,P0484
D01,118.3759,31.2352,2020-11-02 08:58:03.662757,P0015
D01,118.3759,31.2352,2020-11-02 08:58:09.479508,P0024
D01,118.3759,31.2352,2020-11-02 08:58:09.640054,P0090
D01,118.3759,31.2352,2020-11-02 08:58:09.822372,P1213
D01,118.3759,31.2352,2020-11-02 08:58:10.887427,P0775
D01,118.3759,31.2352,2020-11-02 08:58:18.690186,P0093
D01,118.3759,31.2352,2020-11-02 08:58:20.877933,P1495
D01,118.3759,31.2352,2020-11-02 08:58:34.088614,P0736
D01,118.3759,31.2352,2020-11-02 08:58:44.023163,P0613
D01,118.3759,31.2352,2020-11-02 08:58:44.276481,P0568
D01,118.3759,31.2352,2020-11-02 08:58:45.524557,P1405
D01,118.3759,31.2352,2020-11-02 08:58:47.627406,P0060
D01,118.3759,31.2352,2020-11-02 08:58:48.060819,P1800
D01,118.3759,31.2352,2020-11-02 08:58:50.976619,P0709
D01,118.3759,31.2352,2020-11-02 08:58:53.238879,P0910
D01,118.3759,31.2352,2020-11-02 08:59:03.758978,P0051
D01,118.3759,31.2352,2020-11-02 08:59:04.989293,P0042
D01,118.3759,31.2352,2020-11-02 08:59:08.271756,P1132
D01,118.3759,31.2352,2020-11-02 08:59:14.076415,P0036
D01,118.3759,31.2352,2020-11-02 08:59:14.803317,P0436
D01,118.3759,31.2352,2020-11-02 08:59:16.658647,P0691
D01,118.3759,31.2352,2020-11-02 08:59:18.206689,P0778
D01,118.3759,31.2352,2020-11-02 08:59:18.476456,P1126
D01,118.3759,31.2352,2020-11-02 08:59:18.804151,P1042
D01,118.3759,31.2352,2020-11-02 08:59:22.115478,P1480
D01,118.3759,31.2352,2020-11-02 08:59:23.860993,P0529
D01,118.3759,31.2352,2020-11-02 08:59:25.091825,P1222
D01,118.3759,31.2352,2020-11-02 08:59:26.169661,P0406
D01,118.3759,31.2352,2020-11-02 08:59:26.869394,P1531
D01,118.3759,31.2352,2020-11-02 08:59:28.666913,P1932
D01,118.3759,31.2352,2020-11-02 08:59:31.254517,P0880
D01,118.3759,31.2352,2020-11-02 08:59:45.188165,P1219
D01,118.3759,31.2352,2020-11-02 08:59:46.497054,P0895
D01,118.3759,31.2352,2020-11-02 08:59:51.685531,P1195
D01,118.3759,31.2352,2020-11-02 08:59:58.323036,P1408
D01,118.3759,31.2352,2020-11-02 09:00:03.434551,P1881
D01,118.3759,31.2352,2020-11-02 09:00:04.817391,P0472
D01,118.3759,31.2352,2020-11-02 09:00:07.290494,P0850
D01,118.3759,31.2352,2020-11-02 09:00:11.145650,P1414
D01,118.3759,31.2352,2020-11-02 09:00:15.195481,P0027
D01,118.3759,31.2352,2020-11-02 09:00:17.468853,P0922
D01,118.3759,31.2352,2020-11-02 09:00:22.263705,P0997
D01,118.3759,31.2352,2020-11-02 09:00:28.076680,P1258
D01,118.3759,31.2352,2020-11-02 09:00:33.022334,P0595
D01,118.3759,31.2352,2020-11-02 09:00:53.442190,P1360
D01,118.3759,31.2352,2020-11-02 09:01:00.988350,P1333
D01,118.3759,31.2352,2020-11-02 09:01:03.004476,P0544
D01,118.3759,31.2352,2020-11-02 09:01:03.266501,P0871
D01,118.3759,31.2352,2020-11-02 09:01:05.355202,P1576
D01,118.3759,31.2352,2020-11-02 09:01:11.710894,P1039
D01,118.3759,31.2352,2020-11-02 09:01:14.903649,P0838
D01,118.3759,31.2352,2020-11-02 09:01:20.800323,P1534
D01,118.3759,31.2352,2020-11-02 09:01:21.627527,P1282
D01,118.3759,31.2352,2020-11-02 09:01:22.986220,P1090
D01,118.3759,31.2352,2020-11-02 09:01:23.461535,P1288
D01,118.3759,31.2352,2020-11-02 09:01:26.694563,P1468
D01,118.3759,31.2352,2020-11-02 09:01:27.366134,P1444
D01,118.3759,31.2352,2020-11-02 09:01:37.378069,P0676
D01,118.3759,31.2352,2020-11-02 09:01:39.212987,P1779
D01,118.3759,31.2352,2020-11-02 09:01:41.679234,P0625
D01,118.3759,31.2352,2020-11-02 09:01:43.762762,P1471
D01,118.3759,31.2352,2020-11-02 09:01:43.848213,P1324
D01,118.3759,31.2352,2020-11-02 09:01:46.198301,P1315
D01,118.3759,31.2352,2020-11-02 09:01:50.341753,P1087
D01,118.3759,31.2352,2020-11-02 09:01:50.537791,P0087
D01,118.3759,31.2352,2020-11-02 09:01:51.876759,P1165
D01,118.3759,31.2352,2020-11-02 09:01:55.473591,P1635
D01,118.3759,31.2352,2020-11-02 09:01:55.575846,P0673
D01,118.3759,31.2352,2020-11-02 09:01:57.786140,P0889
D01,118.3759,31.2352,2020-11-02 09:01:58.988940,P0490
D01,118.3759,31.2352,2020-11-02 09:02:00.318531,P0622
D01,118.3759,31.2352,2020-11-02 09:02:01.886326,P1363
D01,118.3759,31.2352,2020-11-02 09:02:03.631103,P1525
D01,118.3759,31.2352,2020-11-02 09:02:06.077358,P0054
D01,118.3759,31.2352,2020-11-02 09:02:11.696219,P1372
D01,118.3759,31.2352,2020-11-02 09:02:19.494452,P0075
D01,118.3759,31.2352,2020-11-02 09:02:20.602284,P1752
D01,118.3759,31.2352,2020-11-02 09:02:21.921937,P0868
D01,118.3759,31.2352,2020-11-02 09:02:22.750326,P0412
D01,118.3759,31.2352,2020-11-02 09:02:23.925348,P1492
D01,118.3759,31.2352,2020-11-02 09:02:24.793312,P1423
D01,118.3759,31.2352,2020-11-02 09:02:25.750507,P0904
D01,118.3759,31.2352,2020-11-02 09:02:25.923153,P1261
D01,118.3759,31.2352,2020-11-02 09:02:27.263571,P1890
D01,118.3759,31.2352,2020-11-02 09:02:27.952119,P0063
D01,118.3759,31.2352,2020-11-02 09:02:37.066151,P1045
D01,118.3759,31.2352,2020-11-02 09:02:38.387714,P1516
D01,118.3759,31.2352,2020-11-02 09:02:42.154766,P1012
D01,118.3759,31.2352,2020-11-02 09:02:42.166087,P1507
D01,118.3759,31.2352,2020-11-02 09:02:50.462437,P0883
D01,118.3759,31.2352,2020-11-02 09:03:02.853265,P0958
D01,118.3759,31.2352,2020-11-02 09:03:03.028842,P0454
D01,118.3759,31.2352,2020-11-02 09:03:03.996139,P1063
D01,118.3759,31.2352,2020-11-02 09:03:06.383837,P1441
D01,118.3759,31.2352,2020-11-02 09:03:06.392814,P1231
D01,118.3759,31.2352,2020-11-02 09:03:06.824470,P1546
D01,118.3759,31.2352,2020-11-02 09:03:07.872937,P0697
D01,118.3759,31.2352,2020-11-02 09:03:08.353959,P0559
D01,118.3759,31.2352,2020-11-02 09:03:18.817941,P0000
D01,118.3759,31.2352,2020-11-02 09:03:20.228092,P0925
D01,118.3759,31.2352,2020-11-02 09:03:25.532595,P0928
D01,118.3759,31.2352,2020-11-02 09:03:27.805872,P1459
D01,118.3759,31.2352,2020-11-02 09:03:28.189564,P1573
D01,118.3759,31.2352,2020-11-02 09:03:29.098866,P0781
D01,118.3759,31.2352,2020-11-02 09:03:38.268563,P0649
D01,118.3759,31.2352,2020-11-02 09:03:49.178433,P0685
D01,118.3759,31.2352,2020-11-02 09:03:49.625145,P0748
D01,118.3759,31.2352,2020-11-02 09:03:49.664287,P1306
D01,118.3759,31.2352,2020-11-02 09:03:49.776730,P0724
D01,118.3759,31.2352,2020-11-02 09:03:51.607367,P0514
D01,118.3759,31.2352,2020-11-02 09:03:55.219205,P0460
D01,118.3759,31.2352,2020-11-02 09:04:02.674083,P1021
D01,118.3759,31.2352,2020-11-02 09:04:04.833177,P1387
D01,118.3759,31.2352,2020-11-02 09:04:04.926871,P1141
D01,118.3759,31.2352,2020-11-02 09:04:09.438316,P0814
D01,118.3759,31.2352,2020-11-02 09:04:10.468802,P0931
D01,118.3759,31.2352,2020-11-02 09:04:10.649375,P0667
D01,118.3759,31.2352,2020-11-02 09:04:14.007911,P1345
D01,118.3759,31.2352,2020-11-02 09:04:21.544491,P0619
D01,118.3759,31.2352,2020-11-02 09:04:22.591431,P0610
D01,118.3759,31.2352,2020-11-02 09:04:25.109251,P0979
D01,118.3759,31.2352,2020-11-02 09:04:29.121805,P0628
D01,118.3759,31.2352,2020-11-02 09:04:36.352500,P1078
D01,118.3759,31.2352,2020-11-02 09:04:36.713836,P0973
D01,118.3759,31.2352,2020-11-02 09:04:38.977385,P0499
D01,118.3759,31.2352,2020-11-02 09:04:39.032231,P0078
D01,118.3759,31.2352,2020-11-02 09:04:40.496671,P1264
D01,118.3759,31.2352,2020-11-02 09:04:41.100437,P0604
D01,118.3759,31.2352,2020-11-02 09:04:41.347808,P1006
D01,118.3759,31.2352,2020-11-02 09:04:46.846986,P0658
D01,118.3759,31.2352,2020-11-02 09:04:51.954721,P1411
D01,118.3759,31.2352,2020-11-02 09:04:53.595278,P0039
D01,118.3759,31.2352,2020-11-02 09:04:53.738770,P0940
D01,118.3759,31.2352,2020-11-02 09:04:54.417640,P1135
D01,118.3759,31.2352,2020-11-02 09:05:02.177774,P1255
D01,118.3759,31.2352,2020-11-02 09:05:04.043002,P1339
D01,118.3759,31.2352,2020-11-02 09:05:09.187533,P1150
D01,118.3759,31.2352,2020-11-02 09:05:11.033447,P1983
D01,118.3759,31.2352,2020-11-02 09:05:16.548682,P0084
D01,118.3759,31.2352,2020-11-02 09:05:19.646604,P0421
D01,118.3759,31.2352,2020-11-02 09:05:20.144693,P1015
D01,118.3759,31.2352,2020-11-02 09:05:23.091198,P0081
D01,118.3759,31.2352,2020-11-02 09:05:26.867007,P1758
D01,118.3759,31.2352,2020-11-02 09:05:28.047276,P0739
D01,118.3759,31.2352,2020-11-02 09:05:28.964140,P0532
D01,118.3759,31.2352,2020-11-02 09:05:30.432145,P0451
D01,118.3759,31.2352,2020-11-02 09:05:36.458233,P0796
D01,118.3759,31.2352,2020-11-02 09:05:37.016824,P1279
D01,118.3759,31.2352,2020-11-02 09:05:42.890718,P0006
D01,118.3759,31.2352,2020-11-02 09:05:49.003184,P0859
D01,118.3759,31.2352,2020-11-02 09:05:56.412230,P1177
D01,118.3759,31.2352,2020-11-02 09:05:59.805337,P0616
D01,118.3759,31.2352,2020-11-02 09:06:03.942227,P0505
D01,118.3759,31.2352,2020-11-02 09:06:12.589922,P0475
D01,118.3759,31.2352,2020-11-02 09:06:13.361709,P0045
D01,118.3759,31.2352,2020-11-02 09:06:15.214437,P1066
D01,118.3759,31.2352,2020-11-02 09:06:17.028199,P0069
D01,118.3759,31.2352,2020-11-02 09:06:20.057110,P0580
D01,118.3759,31.2352,2020-11-02 09:06:20.464502,P0961
D01,118.3759,31.2352,2020-11-02 09:06:22.038072,P0970
D01,118.3759,31.2352,2020-11-02 09:06:25.500365,P0463
D01,118.3759,31.2352,2020-11-02 09:06:26.701950,P0631
D01,118.3759,31.2352,2020-11-02 09:06:27.410013,P0766
D01,118.3759,31.2352,2020-11-02 09:06:31.534613,P1189
D01,118.3759,31.2352,2020-11-02 09:06:35.964302,P1483
D01,118.3759,31.2352,2020-11-02 09:06:38.001760,P1477
D01,118.3759,31.2352,2020-11-02 09:06:38.665615,P0066
D01,118.3759,31.2352,2020-11-02 09:06:49.682671,P1342
D01,118.3759,31.2352,2020-11-02 09:06:56.541109,P0072
D01,118.3759,31.2352,2020-11-02 09:07:00.263877,P0754
D01,118.3759,31.2352,2020-11-02 09:07:02.009739,P1908
D01,118.3759,31.2352,2020-11-02 09:07:06.921481,P0991
D01,118.3759,31.2352,2020-11-02 09:07:08.431764,P0033
D01,118.3759,31.2352,2020-11-02 09:07:10.726315,P0955
D01,118.3759,31.2352,2020-11-02 09:07:10.818374,P1896
D01,118.3759,31.2352,2020-11-02 09:07:11.085126,P1120
D01,118.3759,31.2352,2020-11-02 09:07:11.766719,P1243
D01,118.3759,31.2352,2020-11-02 09:07:12.631242,P1180
D01,118.3759,31.2352,2020-11-02 09:07:14.830019,P1932
D01,118.3759,31.2352,2020-11-02 09:07:16.982226,P0760
D01,118.3759,31.2352,2020-11-02 09:07:20.457255,P1297
D01,118.3759,31.2352,2020-11-02 09:07:23.648945,P0826
D01,118.3759,31.2352,2020-11-02 09:07:24.878879,P1833
D01,118.3759,31.2352,2020-11-02 09:07:25.256686,P1249
D01,118.3759,31.2352,2020-11-02 09:07:28.393963,P1330
D01,118.3759,31.2352,2020-11-02 09:07:34.129899,P1024
D01,118.3759,31.2352,2020-11-02 09:07:36.793800,P0784
D01,118.3759,31.2352,2020-11-02 09:07:39.920797,P0496
D01,118.3759,31.2352,2020-11-02 09:07:44.774234,P0493
D01,118.3759,31.2352,2020-11-02 09:07:49.505165,P0976
D01,118.3759,31.2352,2020-11-02 09:07:50.342483,P1240
D01,118.3759,31.2352,2020-11-02 09:07:50.540524,P1803
D01,118.3759,31.2352,2020-11-02 09:07:55.616472,P1027
D01,118.3759,31.2352,2020-11-02 09:07:55.993503,P0637
D01,118.3759,31.2352,2020-11-02 09:07:56.290628,P1030
D01,118.3759,31.2352,2020-11-02 09:07:58.002400,P1093
D01,118.3759,31.2352,2020-11-02 09:08:00.588505,P0865
D01,118.3759,31.2352,2020-11-02 09:08:04.706663,P0817
D01,118.3759,31.2352,2020-11-02 09:08:05.272468,P0634
D01,118.3759,31.2352,2020-11-02 09:08:10.083235,P0874
D01,118.3759,31.2352,2020-11-02 09:08:11.797789,P0553
D01,118.3759,31.2352,2020-11-02 09:08:13.568203,P1890
D01,118.3759,31.2352,2020-11-02 09:08:13.696559,P1800
D01,118.3759,31.2352,2020-11-02 09:08:14.037672,P1510
D01,118.3759,31.2352,2020-11-02 09:08:14.234040,P1153
D01,118.3759,31.2352,2020-11-02 09:08:16.860933,P1812
D01,118.3759,31.2352,2020-11-02 09:08:19.781612,P1183
D01,118.3759,31.2352,2020-11-02 09:08:20.834160,P1450
D01,118.3759,31.2352,2020-11-02 09:08:30.387528,P0967
D01,118.3759,31.2352,2020-11-02 09:08:35.021773,P0051
D01,118.3759,31.2352,2020-11-02 09:08:37.971069,P0433
D01,118.3759,31.2352,2020-11-02 09:08:45.056507,P1108
D01,118.3759,31.2352,2020-11-02 09:08:48.248329,P1123
D01,118.3759,31.2352,2020-11-02 09:08:49.666925,P1057
D01,118.3759,31.2352,2020-11-02 09:08:51.463840,P0808
D01,118.3759,31.2352,2020-11-02 09:08:57.043165,P0898
D01,118.3759,31.2352,2020-11-02 09:08:57.173644,P0682
D01,118.3759,31.2352,2020-11-02 09:09:00.689897,P1752
D01,118.3759,31.2352,2020-11-02 09:09:04.621661,P1354
D01,118.3759,31.2352,2020-11-02 09:09:07.237564,P1992
D01,118.3759,31.2352,2020-11-02 09:09:14.257814,P0418
D01,118.3759,31.2352,2020-11-02 09:09:17.327065,P0520
D01,118.3759,31.2352,2020-11-02 09:09:36.546263,P0093
D01,118.3759,31.2352,2020-11-02 09:09:38.510551,P0913
D01,118.3759,31.2352,2020-11-02 09:09:45.022516,P1549
D01,118.3759,31.2352,2020-11-02 09:09:50.445425,P0805
D01,118.3759,31.2352,2020-11-02 09:09:56.897922,P1210
D01,118.3759,31.2352,2020-11-02 09:09:58.195710,P0589
D01,118.3759,31.2352,2020-11-02 09:10:01.051649,P0844
D01,118.3759,31.2352,2020-11-02 09:10:02.609273,P0487
D01,118.3759,31.2352,2020-11-02 09:10:04.698734,P1159
D01,118.3759,31.2352,2020-11-02 09:10:08.643749,P0042
D01,118.3759,31.2352,2020-11-02 09:10:08.736717,P0688
D01,118.3759,31.2352,2020-11-02 09:10:12.434740,P0511
D01,118.3759,31.2352,2020-11-02 09:10:13.479760,P1974
D01,118.3759,31.2352,2020-11-02 09:10:20.544635,P0075
D01,118.3759,31.2352,2020-11-02 09:10:24.572588,P0577
D01,118.3759,31.2352,2020-11-02 09:10:33.654774,P1923
D01,118.3759,31.2352,2020-11-02 09:10:35.895798,P1099
D01,118.3759,31.2352,2020-11-02 09:10:37.834088,P0985
D01,118.3759,31.2352,2020-11-02 09:10:55.261358,P1174
D01,118.3759,31.2352,2020-11-02 09:10:55.583054,P1716
D01,118.3759,31.2352,2020-11-02 09:10:56.825143,P1207
D01,118.3759,31.2352,2020-11-02 09:10:57.632154,P1399
D01,118.3759,31.2352,2020-11-02 09:10:57.704011,P1863
D01,118.3759,31.2352,2020-11-02 09:10:59.253433,P1018
D01,118.3759,31.2352,2020-11-02 09:11:02.083169,P1234
D01,118.3759,31.2352,2020-11-02 09:11:02.756005,P0535
D01,118.3759,31.2352,2020-11-02 09:11:04.079373,P0048
D01,118.3759,31.2352,2020-11-02 09:11:06.862150,P1986
D01,118.3759,31.2352,2020-11-02 09:11:17.500625,P0063
D01,118.3759,31.2352,2020-11-02 09:11:18.062038,P0757
D01,118.3759,31.2352,2020-11-02 09:11:19.261588,P0015
D01,118.3759,31.2352,2020-11-02 09:11:25.971547,P0700
D01,118.3759,31.2352,2020-11-02 09:11:31.632330,P0763
D01,118.3759,31.2352,2020-11-02 09:11:35.690466,P0021
D01,118.3759,31.2352,2020-11-02 09:11:39.728598,P1740
D01,118.3759,31.2352,2020-11-02 09:11:40.273772,P0060
D01,118.3759,31.2352,2020-11-02 09:11:50.001041,P0715
D01,118.3759,31.2352,2020-11-02 09:11:50.205395,P1881
D01,118.3759,31.2352,2020-11-02 09:11:51.759300,P1171
D01,118.3759,31.2352,2020-11-02 09:11:55.304807,P0730
D01,118.3759,31.2352,2020-11-02 09:12:06.699154,P0802
D01,118.3759,31.2352,2020-11-02 09:12:07.077582,P1938
D01,118.3759,31.2352,2020-11-02 09:12:18.216518,P0694
D01,118.3759,31.2352,2020-11-02 09:12:28.799427,P0655
D01,118.3759,31.2352,2020-11-02 09:12:28.801080,P1776
D01,118.3759,31.2352,2020-11-02 09:12:32.637154,P1635
D01,118.3759,31.2352,2020-11-02 09:12:39.179626,P1647
D01,118.3759,31.2352,2020-11-02 09:12:39.716752,P1743
D01,118.3759,31.2352,2020-11-02 09:12:40.599403,P1728
D01,118.3759,31.2352,2020-11-02 09:12:41.247019,P1746
D01,118.3759,31.2352,2020-11-02 09:12:50.874403,P1842
D01,118.3759,31.2352,2020-11-02 09:13:21.519203,P1734
D01,118.3759,31.2352,2020-11-02 09:13:21.891823,P0054
D01,118.3759,31.2352,2020-11-02 09:13:22.164721,P0721
D01,118.3759,31.2352,2020-11-02 09:13:26.194759,P0502
D01,118.3759,31.2352,2020-11-02 09:13:47.324511,P0057
D01,118.3759,31.2352,2020-11-02 09:13:52.150127,P1833
D01,118.3759,31.2352,2020-11-02 09:13:54.700670,P1417
D01,118.3759,31.2352,2020-11-02 09:13:57.557036,P1270
D01,118.3759,31.2352,2020-11-02 09:14:02.963473,P0078
D01,118.3759,31.2352,2020-11-02 09:14:03.943299,P1474
D01,118.3759,31.2352,2020-11-02 09:14:07.383885,P0189
D01,118.3759,31.2352,2020-11-02 09:14:13.876620,P0096
D01,118.3759,31.2352,2020-11-02 09:14:17.922394,P1668
D01,118.3759,31.2352,2020-11-02 09:14:18.666149,P0087
D01,118.3759,31.2352,2020-11-02 09:14:20.987148,P0841
D01,118.3759,31.2352,2020-11-02 09:14:23.069582,P1812
D01,118.3759,31.2352,2020-11-02 09:14:23.937915,P0084
D01,118.3759,31.2352,2020-11-02 09:14:29.893915,P1902
D01,118.3759,31.2352,2020-11-02 09:14:34.079067,P1758
D01,118.3759,31.2352,2020-11-02 09:14:42.921450,P1707
D01,118.3759,31.2352,2020-11-02 09:14:45.320867,P0168
D01,118.3759,31.2352,2020-11-02 09:15:10.678485,P0769
D01,118.3759,31.2352,2020-11-02 09:15:12.397920,P1785
D01,118.3759,31.2352,2020-11-02 09:15:13.578263,P1465
D01,118.3759,31.2352,2020-11-02 09:15:14.525254,P0027
D01,118.3759,31.2352,2020-11-02 09:15:19.894282,P0000
D01,118.3759,31.2352,2020-11-02 09:15:24.730787,P1908
D01,118.3759,31.2352,2020-11-02 09:15:29.144619,P0111
D01,118.3759,31.2352,2020-11-02 09:15:48.857817,P1204
D01,118.3759,31.2352,2020-11-02 09:15:51.386910,P1932
D01,118.3759,31.2352,2020-11-02 09:15:56.914216,P0174
